,channel_id,video_id,number_of_views,number_of_likes,CreatedDate,CreatedDatetime
0,UCRpjHHu8ivVWs73uxHlWwFA,v2m-MGSys0k,5605337,88594,2022-06-27,2022-06-27 19:38:44
0,UCRpjHHu8ivVWs73uxHlWwFA,IwHijzdNN2A,1149338,21793,2022-06-27,2022-06-27 19:38:49
0,UCRpjHHu8ivVWs73uxHlWwFA,C9RJQPZsj8E,2168281,48420,2022-06-27,2022-06-27 19:38:54
0,UCRpjHHu8ivVWs73uxHlWwFA,eQul-rkcGPQ,2301092,45370,2022-06-27,2022-06-27 19:39:00
0,UCpTaAz_BxtkUB1qc8JTU_7g,QZp2biJul1c,18762589,725191,2022-06-27,2022-06-27 19:39:03
0,UC31hY7kg7CUOBpdyn9d_gYA,wp43OdtAAkM,79430600,1188540,2022-06-27,2022-06-27 19:39:07
0,UCwppdrjsBPAZg5_cUwQjfMQ,a7GITgqwDVg,34804070,4125316,2022-06-27,2022-06-27 19:39:10
0,UC20vb-R_px4CguHzzBPhoyQ,RjrA-slMoZ4,9035075,723908,2022-06-27,2022-06-27 19:39:14
0,UCaO6TYtlC8U5ttz62hTrZgg,f6YDKF0LVWw,35760605,2163876,2022-06-27,2022-06-27 19:39:19
0,UC_uMv3bNXwapHl8Dzf2p01Q,yyN_7Y-qRFM,4655094,244997,2022-06-27,2022-06-27 19:39:22
0,UCkXVK-XrnwznaqYx0aKGAtg,se8pJ2y9Grk,993135,48049,2022-06-27,2022-06-27 19:39:27
0,UCANLZYMidaCbLQFWXBC95Jg,egxyRSb_XtI,1630553,193505,2022-06-27,2022-06-27 19:39:32
0,UCIUKjjLfyf19Mr6Q_27GXlw,fJm22OUWg1g,862301,41290,2022-06-27,2022-06-27 19:39:38
0,UCUs8sGiP4avNaYNVO22INhQ,rTIzV_d60lI,295407,17639,2022-06-27,2022-06-27 19:39:43
0,UCF_fDSgPpBQuh1MsUTgIARQ,yzTuBuRdAyA,1839285385,11128598,2022-06-28,2022-06-28 18:25:19
0,UCUtZaxDF3hD5VK4xRYFBePQ,oTw8AECmUNA,29537160,717955,2022-06-28,2022-06-28 18:25:25
0,UCxE5jEls-T0QtlTHT8lI1lw,x4drP6Q6p30,6403765,270759,2022-06-28,2022-06-28 18:25:28
0,UCX6OQ3DkcsbYNE6H8uQQuVA,hD1YtmKXNb4,72181611,3167678,2022-06-28,2022-06-28 18:25:31
0,UCSZwSipmufiBGjFk9q3rD-A,sPA3XIbho_A,2047158,51161,2022-06-28,2022-06-28 18:25:37
0,UCX6OQ3DkcsbYNE6H8uQQuVA,LnlKwzc_TNA,66010118,2558938,2022-06-28,2022-06-28 18:25:40
0,UCAuUUnT6oDeKwE6v1NGQxug,YRvf00NooN8,7742430,152448,2022-06-28,2022-06-28 18:25:43
0,UCbzRzJNHx7ZLlJML9BjZQVQ,b4F0YBnVdno,2833883,31270,2022-06-28,2022-06-28 18:25:46
0,UCbAwSkqJ1W_Eg7wr3cp5BUA,XKDhq2UcjIM,2665512,158259,2022-06-28,2022-06-28 18:25:49
0,UCz6PEeVLG1TL6jMRTvSLm4g,aaPorKHXem8,1445028,109342,2022-06-28,2022-06-28 18:25:55
0,UC2O6HDtMOZf9FkUAepz9Atg,offDs649-mw,302559,7796,2022-06-28,2022-06-28 18:26:01
0,UC0C-w0YjGpqDXGB8IHb662A,Z_MvkyuOJgk,30547523,607608,2022-06-28,2022-06-28 18:26:04
0,UCIPPMRA040LQr5QPyJEbmXA,QO7e_RiMVQg,15492196,609832,2022-06-28,2022-06-28 18:26:07
0,UCvC4D8onUfXzvjTOM-dBfEA,tgB1wUcmbbw,42667762,1777213,2022-06-28,2022-06-28 18:26:10
0,UChmpTxQ0Gp8KEJKsqzeg9Lg,yQEondeGvKo,25410906,988491,2022-06-28,2022-06-28 18:26:13
0,UCGHZpIpAWJQ-Jy_CeCdXhMA,an0M-wcHw5A,1862719,55885,2022-06-28,2022-06-28 18:26:17
0,UCJg9wBPyKMNA5sRDnvzmkdg,EUtqdkj2Mg0,2064191,23155,2022-06-28,2022-06-28 18:26:20
0,UCbOCbp5gXL8jigIBZLqMPrw,H5v3kku4y6Q,200655196,5055094,2022-06-28,2022-06-28 18:26:24
0,UComP_epzeKzvBX156r6pm1Q,X-yIEMduRXk,160749895,1259226,2022-06-28,2022-06-28 18:26:30
0,UCOhtMAg7xh8wv_wUHMgFc-Q,Tc0tLGWIqxA,66006266,1138689,2022-06-28,2022-06-28 18:26:33
0,UC9Z0p8W-IvB_2K_cAQdf7bg,4Q2YBKFDXjQ,1282345,28003,2022-06-28,2022-06-28 18:26:37
0,UCuCkxoKLYO_EQ2GeFtbM_bw,UA6UythLlEI,2519674,92141,2022-06-28,2022-06-28 18:26:40
0,UC_SvYP0k05UKiJ_2ndB02IA,Rg3dBosfZ3Y,439695,11827,2022-06-28,2022-06-28 18:26:46
0,UC7cs8q-gJRlGwj4A8OmCmXg,xKdtP3IZbnU,8733,278,2022-06-28,2022-06-28 18:26:49
0,UCTrQ7HXWRRxr7OsOtodr2_w,m8b1y98Ffi8,16318,188,2022-06-28,2022-06-28 18:26:52
0,UCoMdktPbSTixAyNGwb-UYkQ,2kblJAvj8OE,154087,1846,2022-06-28,2022-06-28 18:26:56
0,UCupvZG-5ko_eiXAupbDfxWw,L643uai6k2w,450017,6446,2022-06-28,2022-06-28 18:26:59
0,UCqTwKvjbTENZDGbz2si47ag,-ukm0Y_VhgY,2040919,49843,2022-06-28,2022-06-28 18:27:04
0,UCfzlCWGWYyIQ0aLC5w48gBQ,q59wap1ELQ4,376220,9594,2022-06-28,2022-06-28 18:27:10
0,UCRpjHHu8ivVWs73uxHlWwFA,UiEGVYOruLk,11855897,224792,2022-06-28,2022-06-28 18:27:16
0,UCRpjHHu8ivVWs73uxHlWwFA,Uv7PcRKXZDg,2046663,38090,2022-06-28,2022-06-28 18:27:22
0,UCRpjHHu8ivVWs73uxHlWwFA,Beqe14HYY5o,2105746,49309,2022-06-28,2022-06-28 18:27:27
0,UCRpjHHu8ivVWs73uxHlWwFA,O_AvUlCQ_Cc,1337872,27395,2022-06-28,2022-06-28 18:27:33
0,UCRpjHHu8ivVWs73uxHlWwFA,udsMTb2NIak,6421633,100,2022-06-28,2022-06-28 18:27:38
0,UCRpjHHu8ivVWs73uxHlWwFA,N3eiW6E0ldc,3191483,54142,2022-06-28,2022-06-28 18:27:44
0,UCRpjHHu8ivVWs73uxHlWwFA,wWDThAfryW4,4107047,54443,2022-06-28,2022-06-28 18:27:49
0,UCRpjHHu8ivVWs73uxHlWwFA,3S1jrYq87Zw,3663394,70807,2022-06-28,2022-06-28 18:27:56
0,UCRpjHHu8ivVWs73uxHlWwFA,wh47vgUwInU,1318826,32565,2022-06-28,2022-06-28 18:28:01
0,UCRpjHHu8ivVWs73uxHlWwFA,v2m-MGSys0k,5613825,88651,2022-06-28,2022-06-28 18:28:07
0,UCRpjHHu8ivVWs73uxHlWwFA,IwHijzdNN2A,1150934,21805,2022-06-28,2022-06-28 18:28:12
0,UCRpjHHu8ivVWs73uxHlWwFA,C9RJQPZsj8E,2170735,48437,2022-06-28,2022-06-28 18:28:18
0,UCRpjHHu8ivVWs73uxHlWwFA,eQul-rkcGPQ,2306385,45409,2022-06-28,2022-06-28 18:28:23
0,UCpTaAz_BxtkUB1qc8JTU_7g,QZp2biJul1c,19264245,735247,2022-06-28,2022-06-28 18:28:27
0,UC31hY7kg7CUOBpdyn9d_gYA,wp43OdtAAkM,80170285,1203780,2022-06-28,2022-06-28 18:28:33
0,UCwppdrjsBPAZg5_cUwQjfMQ,a7GITgqwDVg,40133202,4301929,2022-06-28,2022-06-28 18:28:36
0,UC20vb-R_px4CguHzzBPhoyQ,RjrA-slMoZ4,10696591,818433,2022-06-28,2022-06-28 18:28:43
0,UCaO6TYtlC8U5ttz62hTrZgg,f6YDKF0LVWw,38172391,2230569,2022-06-28,2022-06-28 18:28:48
0,UC_uMv3bNXwapHl8Dzf2p01Q,yyN_7Y-qRFM,5496046,260027,2022-06-28,2022-06-28 18:28:51
0,UCkXVK-XrnwznaqYx0aKGAtg,se8pJ2y9Grk,1132629,53753,2022-06-28,2022-06-28 18:28:57
0,UCANLZYMidaCbLQFWXBC95Jg,egxyRSb_XtI,1770995,198158,2022-06-28,2022-06-28 18:29:02
0,UCIUKjjLfyf19Mr6Q_27GXlw,fJm22OUWg1g,1028133,46420,2022-06-28,2022-06-28 18:29:08
0,UCUs8sGiP4avNaYNVO22INhQ,rTIzV_d60lI,340111,18603,2022-06-28,2022-06-28 18:29:12
0,UCF_fDSgPpBQuh1MsUTgIARQ,yzTuBuRdAyA,1839724852,11132025,2022-06-29,2022-06-29 19:05:35
0,UCUtZaxDF3hD5VK4xRYFBePQ,oTw8AECmUNA,29658049,720519,2022-06-29,2022-06-29 19:05:41
0,UCxE5jEls-T0QtlTHT8lI1lw,x4drP6Q6p30,6423576,271246,2022-06-29,2022-06-29 19:05:44
0,UCX6OQ3DkcsbYNE6H8uQQuVA,hD1YtmKXNb4,72368549,3170983,2022-06-29,2022-06-29 19:05:48
0,UCSZwSipmufiBGjFk9q3rD-A,sPA3XIbho_A,2053501,51276,2022-06-29,2022-06-29 19:05:54
0,UCX6OQ3DkcsbYNE6H8uQQuVA,LnlKwzc_TNA,66207747,2562120,2022-06-29,2022-06-29 19:05:58
0,UCAuUUnT6oDeKwE6v1NGQxug,YRvf00NooN8,7746848,152523,2022-06-29,2022-06-29 19:06:01
0,UCbzRzJNHx7ZLlJML9BjZQVQ,b4F0YBnVdno,2834732,31280,2022-06-29,2022-06-29 19:06:05
0,UCbAwSkqJ1W_Eg7wr3cp5BUA,XKDhq2UcjIM,2670742,158498,2022-06-29,2022-06-29 19:06:08
0,UCz6PEeVLG1TL6jMRTvSLm4g,aaPorKHXem8,1448805,109368,2022-06-29,2022-06-29 19:06:14
0,UC2O6HDtMOZf9FkUAepz9Atg,offDs649-mw,303090,7802,2022-06-29,2022-06-29 19:06:17
0,UC0C-w0YjGpqDXGB8IHb662A,Z_MvkyuOJgk,30679818,608883,2022-06-29,2022-06-29 19:06:20
0,UCIPPMRA040LQr5QPyJEbmXA,QO7e_RiMVQg,15538554,610466,2022-06-29,2022-06-29 19:06:23
0,UCvC4D8onUfXzvjTOM-dBfEA,tgB1wUcmbbw,42700385,1777565,2022-06-29,2022-06-29 19:06:27
0,UChmpTxQ0Gp8KEJKsqzeg9Lg,yQEondeGvKo,25448281,989174,2022-06-29,2022-06-29 19:06:30
0,UCGHZpIpAWJQ-Jy_CeCdXhMA,an0M-wcHw5A,1871215,56101,2022-06-29,2022-06-29 19:06:33
0,UCJg9wBPyKMNA5sRDnvzmkdg,EUtqdkj2Mg0,2064214,23154,2022-06-29,2022-06-29 19:06:36
0,UCbOCbp5gXL8jigIBZLqMPrw,H5v3kku4y6Q,202343659,5071944,2022-06-29,2022-06-29 19:06:40
0,UComP_epzeKzvBX156r6pm1Q,X-yIEMduRXk,161133650,1261004,2022-06-29,2022-06-29 19:06:46
0,UCOhtMAg7xh8wv_wUHMgFc-Q,Tc0tLGWIqxA,66149863,1139623,2022-06-29,2022-06-29 19:06:49
0,UC9Z0p8W-IvB_2K_cAQdf7bg,4Q2YBKFDXjQ,1307254,28423,2022-06-29,2022-06-29 19:06:52
0,UCuCkxoKLYO_EQ2GeFtbM_bw,UA6UythLlEI,2520994,92191,2022-06-29,2022-06-29 19:06:55
0,UC_SvYP0k05UKiJ_2ndB02IA,Rg3dBosfZ3Y,440796,11848,2022-06-29,2022-06-29 19:07:01
0,UC7cs8q-gJRlGwj4A8OmCmXg,xKdtP3IZbnU,8750,278,2022-06-29,2022-06-29 19:07:04
0,UCTrQ7HXWRRxr7OsOtodr2_w,m8b1y98Ffi8,16318,188,2022-06-29,2022-06-29 19:07:07
0,UCoMdktPbSTixAyNGwb-UYkQ,2kblJAvj8OE,154088,1846,2022-06-29,2022-06-29 19:07:11
0,UCupvZG-5ko_eiXAupbDfxWw,L643uai6k2w,450126,6446,2022-06-29,2022-06-29 19:07:14
0,UCqTwKvjbTENZDGbz2si47ag,-ukm0Y_VhgY,2048784,49890,2022-06-29,2022-06-29 19:07:20
0,UCfzlCWGWYyIQ0aLC5w48gBQ,q59wap1ELQ4,376342,9599,2022-06-29,2022-06-29 19:07:26
0,UCRpjHHu8ivVWs73uxHlWwFA,UiEGVYOruLk,11875505,224974,2022-06-29,2022-06-29 19:07:32
0,UCRpjHHu8ivVWs73uxHlWwFA,Uv7PcRKXZDg,2048653,38097,2022-06-29,2022-06-29 19:07:37
0,UCRpjHHu8ivVWs73uxHlWwFA,Beqe14HYY5o,2107728,49315,2022-06-29,2022-06-29 19:07:43
0,UCRpjHHu8ivVWs73uxHlWwFA,O_AvUlCQ_Cc,1340114,27411,2022-06-29,2022-06-29 19:07:48
0,UCRpjHHu8ivVWs73uxHlWwFA,udsMTb2NIak,6435143,100,2022-06-29,2022-06-29 19:07:54
0,UCRpjHHu8ivVWs73uxHlWwFA,N3eiW6E0ldc,3196153,54163,2022-06-29,2022-06-29 19:08:00
0,UCRpjHHu8ivVWs73uxHlWwFA,wWDThAfryW4,4113672,54477,2022-06-29,2022-06-29 19:08:06
0,UCRpjHHu8ivVWs73uxHlWwFA,3S1jrYq87Zw,3668569,70836,2022-06-29,2022-06-29 19:08:11
0,UCRpjHHu8ivVWs73uxHlWwFA,wh47vgUwInU,1320795,32581,2022-06-29,2022-06-29 19:08:17
0,UCRpjHHu8ivVWs73uxHlWwFA,v2m-MGSys0k,5623548,88717,2022-06-29,2022-06-29 19:08:23
0,UCRpjHHu8ivVWs73uxHlWwFA,IwHijzdNN2A,1152728,21814,2022-06-29,2022-06-29 19:08:29
0,UCRpjHHu8ivVWs73uxHlWwFA,C9RJQPZsj8E,2173538,48457,2022-06-29,2022-06-29 19:08:34
0,UCRpjHHu8ivVWs73uxHlWwFA,eQul-rkcGPQ,2312511,45455,2022-06-29,2022-06-29 19:08:40
0,UCpTaAz_BxtkUB1qc8JTU_7g,QZp2biJul1c,19808934,745412,2022-06-29,2022-06-29 19:08:46
0,UC31hY7kg7CUOBpdyn9d_gYA,wp43OdtAAkM,81085405,1221547,2022-06-29,2022-06-29 19:08:49
0,UCwppdrjsBPAZg5_cUwQjfMQ,a7GITgqwDVg,46169016,4535560,2022-06-29,2022-06-29 19:08:52
0,UC20vb-R_px4CguHzzBPhoyQ,RjrA-slMoZ4,13153819,973898,2022-06-29,2022-06-29 19:08:56
0,UCaO6TYtlC8U5ttz62hTrZgg,f6YDKF0LVWw,41031892,2297946,2022-06-29,2022-06-29 19:09:01
0,UC_uMv3bNXwapHl8Dzf2p01Q,yyN_7Y-qRFM,6370143,276306,2022-06-29,2022-06-29 19:09:04
0,UCkXVK-XrnwznaqYx0aKGAtg,se8pJ2y9Grk,1357701,63208,2022-06-29,2022-06-29 19:09:10
0,UCANLZYMidaCbLQFWXBC95Jg,egxyRSb_XtI,1906789,202356,2022-06-29,2022-06-29 19:09:15
0,UCIUKjjLfyf19Mr6Q_27GXlw,fJm22OUWg1g,1211051,52400,2022-06-29,2022-06-29 19:09:18
0,UCUs8sGiP4avNaYNVO22INhQ,rTIzV_d60lI,384532,19403,2022-06-29,2022-06-29 19:09:23
0,UCF_fDSgPpBQuh1MsUTgIARQ,yzTuBuRdAyA,1840165920,11135662,2022-06-30,2022-06-30 19:30:20
0,UCUtZaxDF3hD5VK4xRYFBePQ,oTw8AECmUNA,29783321,723080,2022-06-30,2022-06-30 19:30:26
0,UCxE5jEls-T0QtlTHT8lI1lw,x4drP6Q6p30,6443592,271778,2022-06-30,2022-06-30 19:30:29
0,UCX6OQ3DkcsbYNE6H8uQQuVA,hD1YtmKXNb4,72554344,3174252,2022-06-30,2022-06-30 19:30:33
0,UCSZwSipmufiBGjFk9q3rD-A,sPA3XIbho_A,2059430,51410,2022-06-30,2022-06-30 19:30:38
0,UCX6OQ3DkcsbYNE6H8uQQuVA,LnlKwzc_TNA,66405920,2565347,2022-06-30,2022-06-30 19:30:41
0,UCAuUUnT6oDeKwE6v1NGQxug,YRvf00NooN8,7751111,152590,2022-06-30,2022-06-30 19:30:45
0,UCbzRzJNHx7ZLlJML9BjZQVQ,b4F0YBnVdno,2835409,31293,2022-06-30,2022-06-30 19:30:48
0,UCbAwSkqJ1W_Eg7wr3cp5BUA,XKDhq2UcjIM,2676082,158700,2022-06-30,2022-06-30 19:30:51
0,UCz6PEeVLG1TL6jMRTvSLm4g,aaPorKHXem8,1456870,112494,2022-06-30,2022-06-30 19:30:57
0,UC2O6HDtMOZf9FkUAepz9Atg,offDs649-mw,303662,7813,2022-06-30,2022-06-30 19:31:00
0,UC0C-w0YjGpqDXGB8IHb662A,Z_MvkyuOJgk,30812643,610197,2022-06-30,2022-06-30 19:31:04
0,UCIPPMRA040LQr5QPyJEbmXA,QO7e_RiMVQg,15588457,611283,2022-06-30,2022-06-30 19:31:07
0,UCvC4D8onUfXzvjTOM-dBfEA,tgB1wUcmbbw,42738108,1777987,2022-06-30,2022-06-30 19:31:10
0,UChmpTxQ0Gp8KEJKsqzeg9Lg,yQEondeGvKo,25487494,989847,2022-06-30,2022-06-30 19:31:13
0,UCGHZpIpAWJQ-Jy_CeCdXhMA,an0M-wcHw5A,1879735,56306,2022-06-30,2022-06-30 19:31:17
0,UCJg9wBPyKMNA5sRDnvzmkdg,EUtqdkj2Mg0,2064234,23155,2022-06-30,2022-06-30 19:31:20
0,UCbOCbp5gXL8jigIBZLqMPrw,H5v3kku4y6Q,204053240,5088742,2022-06-30,2022-06-30 19:31:25
0,UComP_epzeKzvBX156r6pm1Q,X-yIEMduRXk,161521201,1262792,2022-06-30,2022-06-30 19:31:28
0,UCOhtMAg7xh8wv_wUHMgFc-Q,Tc0tLGWIqxA,66288616,1140578,2022-06-30,2022-06-30 19:31:32
0,UC9Z0p8W-IvB_2K_cAQdf7bg,4Q2YBKFDXjQ,1332632,28811,2022-06-30,2022-06-30 19:31:35
0,UCuCkxoKLYO_EQ2GeFtbM_bw,UA6UythLlEI,2522294,92240,2022-06-30,2022-06-30 19:31:38
0,UC_SvYP0k05UKiJ_2ndB02IA,Rg3dBosfZ3Y,441849,11875,2022-06-30,2022-06-30 19:31:44
0,UC7cs8q-gJRlGwj4A8OmCmXg,xKdtP3IZbnU,8772,279,2022-06-30,2022-06-30 19:31:47
0,UCTrQ7HXWRRxr7OsOtodr2_w,m8b1y98Ffi8,16319,188,2022-06-30,2022-06-30 19:31:50
0,UCoMdktPbSTixAyNGwb-UYkQ,2kblJAvj8OE,154088,1846,2022-06-30,2022-06-30 19:31:54
0,UCupvZG-5ko_eiXAupbDfxWw,L643uai6k2w,450191,6445,2022-06-30,2022-06-30 19:31:57
0,UCqTwKvjbTENZDGbz2si47ag,-ukm0Y_VhgY,2056496,49933,2022-06-30,2022-06-30 19:32:02
0,UCfzlCWGWYyIQ0aLC5w48gBQ,q59wap1ELQ4,376446,9603,2022-06-30,2022-06-30 19:32:09
0,UCRpjHHu8ivVWs73uxHlWwFA,UiEGVYOruLk,11895211,225154,2022-06-30,2022-06-30 19:32:14
0,UCRpjHHu8ivVWs73uxHlWwFA,Uv7PcRKXZDg,2050503,38104,2022-06-30,2022-06-30 19:32:20
0,UCRpjHHu8ivVWs73uxHlWwFA,Beqe14HYY5o,2109746,49330,2022-06-30,2022-06-30 19:32:26
0,UCRpjHHu8ivVWs73uxHlWwFA,O_AvUlCQ_Cc,1342431,27433,2022-06-30,2022-06-30 19:32:31
0,UCRpjHHu8ivVWs73uxHlWwFA,udsMTb2NIak,6448709,100,2022-06-30,2022-06-30 19:32:37
0,UCRpjHHu8ivVWs73uxHlWwFA,N3eiW6E0ldc,3200793,54188,2022-06-30,2022-06-30 19:32:43
0,UCRpjHHu8ivVWs73uxHlWwFA,wWDThAfryW4,4120432,54497,2022-06-30,2022-06-30 19:32:48
0,UCRpjHHu8ivVWs73uxHlWwFA,3S1jrYq87Zw,3673527,70860,2022-06-30,2022-06-30 19:32:54
0,UCRpjHHu8ivVWs73uxHlWwFA,wh47vgUwInU,1322899,32608,2022-06-30,2022-06-30 19:33:00
0,UCRpjHHu8ivVWs73uxHlWwFA,v2m-MGSys0k,5633114,88791,2022-06-30,2022-06-30 19:33:05
0,UCRpjHHu8ivVWs73uxHlWwFA,IwHijzdNN2A,1154534,21823,2022-06-30,2022-06-30 19:33:11
0,UCRpjHHu8ivVWs73uxHlWwFA,C9RJQPZsj8E,2176402,48487,2022-06-30,2022-06-30 19:33:17
0,UCRpjHHu8ivVWs73uxHlWwFA,eQul-rkcGPQ,2318315,45498,2022-06-30,2022-06-30 19:33:23
0,UCpTaAz_BxtkUB1qc8JTU_7g,QZp2biJul1c,20330857,755396,2022-06-30,2022-06-30 19:33:27
0,UC31hY7kg7CUOBpdyn9d_gYA,wp43OdtAAkM,81988346,1238512,2022-06-30,2022-06-30 19:33:30
0,UCwppdrjsBPAZg5_cUwQjfMQ,a7GITgqwDVg,51913564,4747038,2022-06-30,2022-06-30 19:33:33
0,UC20vb-R_px4CguHzzBPhoyQ,RjrA-slMoZ4,15586892,1100552,2022-06-30,2022-06-30 19:33:40
0,UCaO6TYtlC8U5ttz62hTrZgg,f6YDKF0LVWw,43822920,2358210,2022-06-30,2022-06-30 19:33:47
0,UC_uMv3bNXwapHl8Dzf2p01Q,yyN_7Y-qRFM,7169686,292328,2022-06-30,2022-06-30 19:33:52
0,UCkXVK-XrnwznaqYx0aKGAtg,se8pJ2y9Grk,1547290,70151,2022-06-30,2022-06-30 19:33:58
0,UCANLZYMidaCbLQFWXBC95Jg,egxyRSb_XtI,2022918,205586,2022-06-30,2022-06-30 19:34:04
0,UCIUKjjLfyf19Mr6Q_27GXlw,fJm22OUWg1g,1419449,59541,2022-06-30,2022-06-30 19:34:08
0,UCUs8sGiP4avNaYNVO22INhQ,rTIzV_d60lI,428266,20049,2022-06-30,2022-06-30 19:34:13
0,UCF_fDSgPpBQuh1MsUTgIARQ,yzTuBuRdAyA,1840636178,11139237,2022-07-01,2022-07-01 21:26:05
0,UCUtZaxDF3hD5VK4xRYFBePQ,oTw8AECmUNA,29918469,725464,2022-07-01,2022-07-01 21:26:11
0,UCxE5jEls-T0QtlTHT8lI1lw,x4drP6Q6p30,6465417,272320,2022-07-01,2022-07-01 21:26:14
0,UCX6OQ3DkcsbYNE6H8uQQuVA,hD1YtmKXNb4,72773616,3177921,2022-07-01,2022-07-01 21:26:18
0,UCSZwSipmufiBGjFk9q3rD-A,sPA3XIbho_A,2064877,51523,2022-07-01,2022-07-01 21:26:23
0,UCX6OQ3DkcsbYNE6H8uQQuVA,LnlKwzc_TNA,66622923,2568568,2022-07-01,2022-07-01 21:26:27
0,UCAuUUnT6oDeKwE6v1NGQxug,YRvf00NooN8,7755194,152655,2022-07-01,2022-07-01 21:26:30
0,UCbzRzJNHx7ZLlJML9BjZQVQ,b4F0YBnVdno,2836077,31303,2022-07-01,2022-07-01 21:26:36
0,UCbAwSkqJ1W_Eg7wr3cp5BUA,XKDhq2UcjIM,2680824,158864,2022-07-01,2022-07-01 21:26:40
0,UCz6PEeVLG1TL6jMRTvSLm4g,aaPorKHXem8,1466684,113672,2022-07-01,2022-07-01 21:26:46
0,UC2O6HDtMOZf9FkUAepz9Atg,offDs649-mw,304124,7827,2022-07-01,2022-07-01 21:26:49
0,UC0C-w0YjGpqDXGB8IHb662A,Z_MvkyuOJgk,30958158,611705,2022-07-01,2022-07-01 21:26:53
0,UCIPPMRA040LQr5QPyJEbmXA,QO7e_RiMVQg,15637385,611884,2022-07-01,2022-07-01 21:26:59
0,UCvC4D8onUfXzvjTOM-dBfEA,tgB1wUcmbbw,42779224,1778456,2022-07-01,2022-07-01 21:27:02
0,UChmpTxQ0Gp8KEJKsqzeg9Lg,yQEondeGvKo,25547943,990758,2022-07-01,2022-07-01 21:27:06
0,UCGHZpIpAWJQ-Jy_CeCdXhMA,an0M-wcHw5A,1890622,56602,2022-07-01,2022-07-01 21:27:09
0,UCJg9wBPyKMNA5sRDnvzmkdg,EUtqdkj2Mg0,2064253,23155,2022-07-01,2022-07-01 21:27:12
0,UCbOCbp5gXL8jigIBZLqMPrw,H5v3kku4y6Q,205965733,5106275,2022-07-01,2022-07-01 21:27:16
0,UComP_epzeKzvBX156r6pm1Q,X-yIEMduRXk,161941527,1264755,2022-07-01,2022-07-01 21:27:23
0,UCOhtMAg7xh8wv_wUHMgFc-Q,Tc0tLGWIqxA,66431184,1141464,2022-07-01,2022-07-01 21:27:26
0,UC9Z0p8W-IvB_2K_cAQdf7bg,4Q2YBKFDXjQ,1359920,29253,2022-07-01,2022-07-01 21:27:30
0,UCuCkxoKLYO_EQ2GeFtbM_bw,UA6UythLlEI,2523443,92271,2022-07-01,2022-07-01 21:27:33
0,UC_SvYP0k05UKiJ_2ndB02IA,Rg3dBosfZ3Y,442974,11909,2022-07-01,2022-07-01 21:27:39
0,UC7cs8q-gJRlGwj4A8OmCmXg,xKdtP3IZbnU,8798,280,2022-07-01,2022-07-01 21:27:42
0,UCTrQ7HXWRRxr7OsOtodr2_w,m8b1y98Ffi8,16322,188,2022-07-01,2022-07-01 21:27:46
0,UCoMdktPbSTixAyNGwb-UYkQ,2kblJAvj8OE,154088,1846,2022-07-01,2022-07-01 21:27:50
0,UCupvZG-5ko_eiXAupbDfxWw,L643uai6k2w,450267,6445,2022-07-01,2022-07-01 21:27:53
0,UCqTwKvjbTENZDGbz2si47ag,-ukm0Y_VhgY,2065302,49983,2022-07-01,2022-07-01 21:27:59
0,UCfzlCWGWYyIQ0aLC5w48gBQ,q59wap1ELQ4,376575,9607,2022-07-01,2022-07-01 21:28:05
0,UCRpjHHu8ivVWs73uxHlWwFA,UiEGVYOruLk,11917606,225368,2022-07-01,2022-07-01 21:28:11
0,UCRpjHHu8ivVWs73uxHlWwFA,Uv7PcRKXZDg,2052675,38112,2022-07-01,2022-07-01 21:28:17
0,UCRpjHHu8ivVWs73uxHlWwFA,Beqe14HYY5o,2111996,49348,2022-07-01,2022-07-01 21:28:23
0,UCRpjHHu8ivVWs73uxHlWwFA,O_AvUlCQ_Cc,1345044,27462,2022-07-01,2022-07-01 21:28:29
0,UCRpjHHu8ivVWs73uxHlWwFA,udsMTb2NIak,6464123,100,2022-07-01,2022-07-01 21:28:34
0,UCRpjHHu8ivVWs73uxHlWwFA,N3eiW6E0ldc,3206037,54221,2022-07-01,2022-07-01 21:28:40
0,UCRpjHHu8ivVWs73uxHlWwFA,wWDThAfryW4,4128298,54534,2022-07-01,2022-07-01 21:28:46
0,UCRpjHHu8ivVWs73uxHlWwFA,3S1jrYq87Zw,3679252,70900,2022-07-01,2022-07-01 21:28:52
0,UCRpjHHu8ivVWs73uxHlWwFA,wh47vgUwInU,1325114,32627,2022-07-01,2022-07-01 21:28:58
0,UCRpjHHu8ivVWs73uxHlWwFA,v2m-MGSys0k,5644244,88835,2022-07-01,2022-07-01 21:29:04
0,UCRpjHHu8ivVWs73uxHlWwFA,IwHijzdNN2A,1156623,21835,2022-07-01,2022-07-01 21:29:10
0,UCRpjHHu8ivVWs73uxHlWwFA,C9RJQPZsj8E,2179693,48500,2022-07-01,2022-07-01 21:29:15
0,UCRpjHHu8ivVWs73uxHlWwFA,eQul-rkcGPQ,2324934,45541,2022-07-01,2022-07-01 21:29:22
0,UCpTaAz_BxtkUB1qc8JTU_7g,QZp2biJul1c,20904149,766400,2022-07-01,2022-07-01 21:29:25
0,UC31hY7kg7CUOBpdyn9d_gYA,wp43OdtAAkM,83004017,1258460,2022-07-01,2022-07-01 21:29:29
0,UCwppdrjsBPAZg5_cUwQjfMQ,a7GITgqwDVg,60180260,5003852,2022-07-01,2022-07-01 21:29:32
